hoja,fila,codigo_interno,codigo_proveedor,proveedor,marca,descripcion,familia,estado_final,product_id,codigo_producto,variant_id,sku,supplier_offer_id,decision,issue,motivo
Catálogo organizado,728,CAS003,,MAY,CANDY SECRET,PEDRERIA SWAROVSKI #5,Decoración y nail art,IMPORTED,fc6f10cd-a4a8-4beb-9ae4-3cc8eb9f17d0,CAN-DEC-6E9A8B,982e6cac-26d2-437b-ab6e-0cc94df4d311,CAS003,b40c62d3-3ff3-47bc-964f-ce9520144e35,,,
Catálogo organizado,729,CAS004,,MAY,CANDY SECRET,PEDRERIA SWAROVSKI #6,Decoración y nail art,IMPORTED,fc6f10cd-a4a8-4beb-9ae4-3cc8eb9f17d0,CAN-DEC-6E9A8B,4556d008-36c8-46ad-9370-f8ddfcaf5565,CAS004,c7b3137c-b4b7-4e8c-8bb0-c5e62649f38e,,,
Catálogo organizado,730,D&Z001,,MAY,D&Z,POLVO P/UÑA X6UND. M-161,Decoración y nail art,IMPORTED,e37cc396-4a87-4569-999b-988d70cf339b,DZX-DEC-534990,04777ceb-268f-4bfd-ad29-a119ca0668c7,D&Z001,7f7122cd-c851-4602-bedc-0d02e987c7dc,,,
Catálogo organizado,731,GLO002,,MAY,GLOBAL NAIL,ADORNO DIJES MARIPOSA BLISTER,Decoración y nail art,IMPORTED,8273087e-31a3-4217-a11a-2bfe2fcd1963,GLO-DEC-F52B36,053df69a-5701-4ef5-8609-4f51f64096ed,GLO002,667cef47-2a35-4c6d-a1b7-0e3ca772139b,,,
Catálogo organizado,732,GLO004,SS-154,CHINO PUNO,GLOBAL NAIL,ADORNO DIJES SERPIENTES,Decoración y nail art,IMPORTED,68db7394-89b9-4afe-9262-31d9a64b3e3b,GLO-DEC-A73E0F,43c637b6-c91f-43f4-88be-ea161cdf44d5,GLO004,61b612e6-d312-4318-b666-db5be314b8e3,,,
Catálogo organizado,733,GLO001,,MAY,GLOBAL NAIL,ADORNO FLORES 3D BLISTER M-166,Decoración y nail art,IMPORTED,7d56f657-0fb2-4b6e-a5fb-170fb6be546b,GLO-DEC-FEA535,dd71183e-05a9-4739-9412-9448945db0a0,GLO001,a430f363-9e4f-4e4d-ab7a-d7750c02bd7b,,,
Catálogo organizado,734,GLO005,SS-040,CHINO PUNO,GLOBAL NAIL,PEDRERIA SWAROVSKI MIX 6 TAMAÑOS,Decoración y nail art,IMPORTED,5a28222f-a4fc-4e88-b5af-eef2b14465fa,GLO-DEC-72E554,a2b8d138-fd7f-452a-8ed7-bc5bca1ffa7d,GLO005,bf3ddeb7-7efa-4a85-b9e3-ff1540e6bb29,,,
Catálogo organizado,735,,BF-0690,BEIFA,HAND MADE,ADORNO P/UÑA PERLAS HEXAGONO X4,Decoración y nail art,IMPORTED,9220cb21-80d9-4cdd-b748-3e3e70bd66df,HAN-DEC-808445,74ec0481-daa8-4971-ae1a-c314d7cc22a0,HAN-DEC-808445-5D70E8,5092f468-2cef-4f6b-be48-ba934deea87c,,,
Catálogo organizado,736,,LT-011,CHINO PUNO,JAYITINCRYSTALS,PEDRERIA P/CEJAS COLORES,Decoración y nail art,IMPORTED,b3d2d965-bcd0-4aef-8a36-e6d0f29f27c6,JAY-DEC-80D1A8,7ee0d2ed-5feb-4279-8bf9-9017aa9927d3,JAY-DEC-80D1A8-504663,b36f1c18-e586-4b46-aa4a-249b6e963e90,,,
Catálogo organizado,737,OTR181,SS-244,CHINO PUNO,JOYFUL NAIL,STICKERS P/UÑAS COLORES,Decoración y nail art,IMPORTED,52f2e42d-c21e-4767-be26-56e8e191be16,JOY-DEC-F25863,f0d560f4-6f1f-4640-a3f8-cb1080fbdd46,OTR181,a6b1fbe7-af93-41ec-8765-fb0b71eae267,,,
Catálogo organizado,738,JOY001,SS-315,CHINO PUNO,JOYFUL NAIL,STICKERS PARA UÑAS,Decoración y nail art,IMPORTED,4dfa9658-be39-4b3c-9769-aa6065a9d97d,JOY-DEC-965521,15c4ef8b-08e9-46ea-b00a-3cf0f88066f3,JOY001,415fad89-5cb4-400f-a388-8cdb57de5acc,,,
Catálogo organizado,739,,SS-553,CHINO PUNO,JOYFUL NAIL,STICKERS PARA UÑAS,Decoración y nail art,IMPORTED,4dfa9658-be39-4b3c-9769-aa6065a9d97d,JOY-DEC-965521,44134c6c-5ec1-4c1c-9b34-81cb3b2648c7,JOY-DEC-965521-1E19FF,bcedd961-b0c7-4422-b12b-6f2188d18574,import_distinct,same_supplier_different_codes,"Código de proveedor propio SS-553 (≠ fila 738): artículo distinto cuya diferencia descriptiva perdió el Excel; se representa por su referencia."
Catálogo organizado,740,LIN003,AD-3090,LINDA JHADE,LINDA JHADE,ADORNO P/UÑAS PASTILLERO - C/PAN DE ORO,Decoración y nail art,IMPORTED,d4307920-8939-46da-8bc9-a658e0fe0b8d,LIN-DEC-FA087F,350a25fc-e115-4fe5-9650-8661e083b604,LIN003,7898fdca-945d-46e3-8ee2-e01e2845b7c7,,,
Catálogo organizado,741,LIN004,AD-3085,LINDA JHADE,LINDA JHADE,ADORNO P/UÑAS PASTILLERO - PERLA Y CAVIAR,Decoración y nail art,IMPORTED,d4307920-8939-46da-8bc9-a658e0fe0b8d,LIN-DEC-FA087F,5bfc256e-d53b-4812-933a-79e56de7776c,LIN004,c2f16271-0d12-48f2-b203-e7312f999033,,,
Catálogo organizado,742,LIN002,AD-3084,LINDA JHADE,LINDA JHADE,ADORNO P/UÑAS PASTILLERO - PERLA Y LAZO,Decoración y nail art,IMPORTED,d4307920-8939-46da-8bc9-a658e0fe0b8d,LIN-DEC-FA087F,a10d69be-dad5-4a46-a02b-3d467024d128,LIN002,9a37c0c1-c091-4c96-83fb-cf3a2f2ed044,,,
Catálogo organizado,743,LIN001,AD-3104,LINDA JHADE,LINDA JHADE,ADORNO P/UÑAS PASTILLERO - SURTIDO,Decoración y nail art,IMPORTED,dd5240d9-f539-4c26-8f03-bdb7d1ef92c2,LIN-DEC-F87EC1,bc3e6a39-592e-4fe8-bfd9-fc0d2b7d91c8,LIN001,3bca1422-315e-4360-bf1d-b21458925424,,,
Catálogo organizado,744,LIN006,AD-3204,LINDA JHADE,LINDA JHADE,ADORNO P/UÑAS POMITO X12 DORADO,Decoración y nail art,IMPORTED,54f1a526-0765-4cda-ba7e-3d42f560373d,LIN-DEC-F68B9E,89d8398d-fcb9-4ade-9d15-847053a633cd,LIN006,f7f17d1c-a5d7-42bb-91c9-06b65363932c,,,
Catálogo organizado,745,LIN005,AD-3210,LINDA JHADE,LINDA JHADE,ADORNO P/UÑAS POMITO X12 ORO ROSA,Decoración y nail art,IMPORTED,467cbe74-a298-4645-b66d-54addc55d83c,LIN-DEC-C175BD,619a8d38-ac02-4c06-8a26-dcfebc7a6e46,LIN005,630bd424-a51d-41aa-a54e-1e761fca58d4,,,
Catálogo organizado,746,LIN007,AD-3200,LINDA JHADE,LINDA JHADE,ADORNO P/UÑAS POMITO X12 PLATEADO,Decoración y nail art,IMPORTED,54f1a526-0765-4cda-ba7e-3d42f560373d,LIN-DEC-F68B9E,01b0f98a-2cc9-48e1-bc29-4ae23d358be3,LIN007,9d6b8fa1-f04c-4f43-aec7-8cbf9f01988e,,,
Catálogo organizado,747,,R168545,ROSE&LIN,M&CO,GLITERS EN CAJA X10 CHAPAS,Decoración y nail art,IMPORTED,c9967ca2-5827-48d4-a840-294d63795edf,MCO-DEC-E52C19,d2596651-2be7-4f45-9ccc-4d2947735fdf,MCO-DEC-E52C19-AB894C,9d6ae6b5-6abe-483d-87b6-3a8bb1abe7ae,,,
Catálogo organizado,748,MAS104,,MAY,MASGLO,NEGRO DECORACION,Decoración y nail art,IMPORTED,4b1ddca3-e11f-4220-8ab6-98f2abb32fe0,MAS-DEC-FBABA2,9ae7d6a1-5832-4706-8b13-a3cb1a89e29e,MAS104,acf605f4-fab6-4a41-bac7-d7be2a891acb,,,
Catálogo organizado,749,MAS103,,MAY,MASGLO,TIZA DECORACION,Decoración y nail art,IMPORTED,8c48d69b-901d-46e1-9c5e-fc0a5f7334bd,MAS-DEC-6645CF,0b185c2d-f0d7-4871-8487-1f74410df30c,MAS103,02742ab7-66c8-41c3-adb0-a47b8b35db56,,,
Catálogo organizado,750,,,MAY,MEIGUIMEI,STICKER BLIS NEGRO MG-01,Decoración y nail art,IMPORTED,37229da6-cf8a-4948-b7e3-36c4afa70aff,MEI-DEC-7EE3EF,27cd106a-7538-40bb-be8f-41ec98f13947,MEI-DEC-7EE3EF-D73211,864707e0-5ee9-4f3b-9f60-24063acabea2,,,
Catálogo organizado,751,,,MYSTYLE,MYSTYLE,PEGAMENTO DE FOIL,Decoración y nail art,IMPORTED,0b3781c8-ee26-4204-948c-a1177ec0166f,MYS-DEC-8AA86A,a8d97c8c-9184-455b-aed3-40d6b4d3ca07,MYS-DEC-8AA86A-UNICA,0637ee51-2635-42eb-bc96-042504dbad98,,,
Catálogo organizado,752,,,MAJU,NAIL ACCESSORIES,DECORACION CEREZA PASTILLERO,Decoración y nail art,IMPORTED,a1aed9e9-c68a-4f7d-8732-af6a47546aff,NAI-DEC-C3F00C,7b8e9436-19bd-41ab-954d-846840a31fea,NAI-DEC-C3F00C-UNICA,24eb2b9b-f360-40b1-858a-b1889d7c17f2,,,
Catálogo organizado,753,,MK-2772,SHIALER,NAIL ART STICKER,STICKER C/PEDRERIA 5D,Decoración y nail art,IMPORTED,df9022f7-c1d9-4459-82a6-714af9bb7ffc,NAI-DEC-B23AE2,dcd05a2e-f55c-4301-b133-65a0b9e15e51,NAI-DEC-B23AE2-UNICA,a4a04804-31b3-4b61-8159-55fe3b37be7a,,,
Catálogo organizado,754,,SHEY-382,MAY,OTROS,POLVO AURORA X1,Decoración y nail art,IMPORTED,f28b7753-9458-4416-96c8-1786caa5f392,GEN-DEC-3CD05F,a3021420-1ba7-4a37-b064-8569734b3131,GEN-DEC-3CD05F-FD3356,81ef21e6-b3b0-40e4-910b-122442c98f25,,,
Catálogo organizado,755,,,MAY,OTROS,ADORNO BALINES BOTELLITA X12,Decoración y nail art,IMPORTED,a5679ede-666e-4fae-91f6-ab067aab877d,GEN-DEC-ABD9C6,33746f32-93b7-4f7d-8f74-285d88b71152,GEN-DEC-ABD9C6-9447E3,8cf8191b-8e02-4629-946e-31c64f4ea3aa,,,
Catálogo organizado,756,,,,OTROS,ADORNO BALINES PASTILLERO M-178,Decoración y nail art,IMPORTED,a5679ede-666e-4fae-91f6-ab067aab877d,GEN-DEC-ABD9C6,ac8c0864-a658-4626-84fc-0c975f9c8a83,GEN-DEC-ABD9C6-92035A,,,,
Catálogo organizado,757,OTR188,DY-050,CHINO PUNO,OTROS,ADORNO COLA SIRENA BOX X12,Decoración y nail art,IMPORTED,eef16f7f-531d-452b-a94a-e23bf90c747a,GEN-DEC-4773F1,87b7ae98-1d06-4bd0-b025-864594e3a8f8,OTR188,0de174a9-8835-4a74-9be5-d311e59f5c71,,,
Catálogo organizado,758,OTR117,DY-021,CHINO PUNO,OTROS,ADORNO COLA SIRENA BOX X12,Decoración y nail art,IMPORTED,eef16f7f-531d-452b-a94a-e23bf90c747a,GEN-DEC-4773F1,874953fe-f4cb-4d0a-ad99-5acfbe5d010c,OTR117,cb9b991c-541b-4a97-b8fe-9efbae34621a,import_distinct,conflicting_internal_codes,"Código interno propio OTR117: unidad vendible distinta de la fila 757; el Excel repitió la descripción."
Catálogo organizado,759,OTR179,DY-035,CHINO PUNO,OTROS,ADORNO EN BOTELLITAS x48,Decoración y nail art,IMPORTED,87f8ce46-311c-496f-9d89-0d9ae6b51f42,GEN-DEC-EED375,d3980086-6316-4712-9978-6b6f84b1684c,OTR179,3052a1a4-a4b2-49de-a37e-7c7cbe7a89f9,,,
Catálogo organizado,760,OTR086,,MAY,OTROS,ADORNO FLORES 3D PASTILLERO,Decoración y nail art,IMPORTED,949428a9-56e7-48a7-ab6f-76dd6019df5d,GEN-DEC-DBC7C4,18e5fae7-4550-48b7-a64b-3debe3e1ecae,OTR086,75a0f22a-7183-4c13-a970-766ff2fd755d,,,
Catálogo organizado,761,OTR092,,MAY,OTROS,ADORNO P/UÑA CADENITA M-138,Decoración y nail art,IMPORTED,3ff94994-6d33-48e7-9211-4f544dd378da,GEN-DEC-5A8E26,93dfaf9b-394e-4579-b74d-858bbe3c7a44,OTR092,aa776d95-5952-428f-b648-c07dbce1a3d9,,,
Catálogo organizado,762,,"BF-5082,84,85,86",BEIFA,OTROS,ADORNO P/UÑA CAJA CORAZON,Decoración y nail art,IMPORTED,df447211-1c22-45ef-98bb-e908e521b56c,GEN-DEC-A6B68D,f7bf9114-05fa-462e-b20a-8b37366c9808,GEN-DEC-A6B68D-17E46E,7403688c-e478-4970-be31-163dcf2c7125,,,
Catálogo organizado,763,,BF-5074,BEIFA,OTROS,ADORNO P/UÑA CAJA DIJE CON GLITER BLANCO PINZ,Decoración y nail art,IMPORTED,e00a4ce2-08c8-4df3-b53d-f716098b5d2e,GEN-DEC-A5A136,e405de45-3fbb-474b-bedd-acdb9e1bfc97,GEN-DEC-A5A136-5048B7,b7c188c8-a9f5-468c-ac2b-a52b50fb9beb,,,
Catálogo organizado,764,,BF-5073,BEIFA,OTROS,ADORNO P/UÑA CAJA DIJE CON GLITER ROSA PINZ,Decoración y nail art,IMPORTED,e00a4ce2-08c8-4df3-b53d-f716098b5d2e,GEN-DEC-A5A136,11ed13ba-de19-4dfc-a228-5b31e841252c,GEN-DEC-A5A136-1CF7F6,164675b6-8a61-4e26-86cc-f3a5165cb04c,,,
Catálogo organizado,765,,BF-0635,BEIFA,OTROS,ADORNO P/UÑA CAJA FULL DIJES BLANCOS X24,Decoración y nail art,IMPORTED,df447211-1c22-45ef-98bb-e908e521b56c,GEN-DEC-A6B68D,3eb88e5a-a7f6-40d3-b88d-009b028c4e35,GEN-DEC-A6B68D-29A5D0,0fe5c766-a91e-40dc-8c70-22004e3cf1fc,,,
Catálogo organizado,766,OTR197,,,OTROS,ADORNO P/UÑA CAVIAR PASTILLERO,Decoración y nail art,IMPORTED,3ff94994-6d33-48e7-9211-4f544dd378da,GEN-DEC-5A8E26,119d38c7-596d-4570-9150-2fe1329629ff,OTR197,,,,
Catálogo organizado,767,OTR091,,MAY,OTROS,ADORNO P/UÑA FIMOS PASTILLERO,Decoración y nail art,IMPORTED,3ff94994-6d33-48e7-9211-4f544dd378da,GEN-DEC-5A8E26,748f6e33-f526-4207-9d2a-6b0727ff1fc6,OTR091,a4550a8e-32c0-4803-9300-9050e1458e91,,,
Catálogo organizado,768,OTR090,,MAY,OTROS,ADORNO P/UÑA MARIPOSA NEON PASTILLERO,Decoración y nail art,IMPORTED,3ff94994-6d33-48e7-9211-4f544dd378da,GEN-DEC-5A8E26,e9852940-a589-4b99-82f4-e639846b30b6,OTR090,7025db76-bccb-4f77-9d5a-d6a87922e5f1,,,
Catálogo organizado,769,OTR089,,MAY,OTROS,ADORNO P/UÑA MARIPOSA TORN PASTILLERO,Decoración y nail art,IMPORTED,3ff94994-6d33-48e7-9211-4f544dd378da,GEN-DEC-5A8E26,063c868e-74b5-477b-83b8-f6315e595f5e,OTR089,985a1233-cc56-410d-b258-35d0b77f9ccc,,,
Catálogo organizado,770,,DY-207,CHINO  PUNO,OTROS,ADORNO UÑA CORAZONES,Decoración y nail art,IMPORTED,2684ad3f-4659-4668-9ee2-200b66e4658d,GEN-DEC-88931B,0fba8400-81c6-42fb-818a-0ba229d021d8,GEN-DEC-88931B-5A1374,,,,
Catálogo organizado,771,OTR094,,MAY,OTROS,ADORNO UÑA ENCAPSULADOS X6  M-165,Decoración y nail art,IMPORTED,2684ad3f-4659-4668-9ee2-200b66e4658d,GEN-DEC-88931B,123b8b3a-23e1-4ff5-bcdd-8108c57aa7e2,OTR094,b8b594e1-828d-4d6b-b160-0d675ce3e7c2,,,
Catálogo organizado,772,,SHEY-150,MAY,OTROS,ADORNO UÑA GLITER REFLECTIVO X6,Decoración y nail art,IMPORTED,2684ad3f-4659-4668-9ee2-200b66e4658d,GEN-DEC-88931B,ca1cb980-a3d8-4e02-8614-c0974f301d04,GEN-DEC-88931B-9E2FBF,68c127ce-242e-4ce5-8f86-a5b74c0aa125,,,
Catálogo organizado,773,,R168536,ROSE&LIN,OTROS,ADORNO UÑA PASTILLERO,Decoración y nail art,IMPORTED,2684ad3f-4659-4668-9ee2-200b66e4658d,GEN-DEC-88931B,ef44555a-44bf-4bc3-8ca5-eacc9b7e5958,GEN-DEC-88931B-39BDB1,64fcacf4-8bab-4584-9779-d82f0a8fc46f,,,
Catálogo organizado,774,,SHEY-304,MAY,OTROS,BROCHA C/BASE GLITER,Decoración y nail art,IMPORTED,746109bc-19c1-4f0e-90ba-620a23b2cedc,GEN-DEC-FBDF74,4a586fb1-85c2-4c29-8de0-d7b338d8b637,GEN-DEC-FBDF74-UNICA,7296594f-c5c0-40e5-8b81-548facf90bbc,,,
Catálogo organizado,775,,DY-192,CHINO PUNO,OTROS,CONCHA NACAR PASTILLERO DY-192,Decoración y nail art,IMPORTED,8b508e76-7f53-4821-a923-7291321731a1,GEN-DEC-3DDA37,a6c359a5-a2a2-4fa9-9383-ccbef9381fee,GEN-DEC-3DDA37-UNICA,21101813-c6d3-4daf-bd05-b4edba14a36c,,,
Catálogo organizado,776,OTR183,DY-068,CHINO PUNO,OTROS,CONCHA NACAR X12,Decoración y nail art,IMPORTED,f7546bce-0447-4542-bbfd-ae0c16abf6b9,GEN-DEC-6F3ABC,4a8c4fe8-38ef-48c1-b2a9-38d7ae540359,OTR183,a7cacba9-a223-499e-a49a-ce86ca9932db,,,
Catálogo organizado,777,OTR220,DY-207,CHINO PUNO,OTROS,DECORACION CORAZON PASTILLERO,Decoración y nail art,IMPORTED,7def257d-25d7-473d-a8c6-d10235b45259,GEN-DEC-24CE01,8ad60919-2c09-4636-863a-4dfc201474b9,OTR220,aad9e837-2fde-4a69-9d0c-ff8c162aed4a,import_distinct,duplicate_supplier_code,"El proveedor reutilizó el código DY-207 para artículos distintos («DECORACION CORAZON PASTILLERO» vs «ADORNO UÑA CORAZONES»); se importa como artículo propio y el código queda registrado solo en la primera oferta."
Catálogo organizado,778,OTR085,DY-074,MAY,OTROS,DECORACION UÑAS POMITO X12,Decoración y nail art,IMPORTED,058a42b5-6cf7-4822-b537-b3d1523a1072,GEN-DEC-FECB91,2cf035f8-cd77-4331-a349-f0578f1eecd1,OTR085,bf1fe0aa-efd8-4eb7-839c-338d075a566e,,,
Catálogo organizado,779,OTR185,DY-121,CHINO PUNO,OTROS,DECORACION VARIADA POMITO X24,Decoración y nail art,IMPORTED,48614d90-54fe-43bb-8fd8-33a0d977b455,GEN-DEC-052455,589d9cad-a2e4-4db3-8146-3fb9f8933ca9,OTR185,1105e13d-2443-42eb-8818-95d140905780,,,
Catálogo organizado,780,,SS-021,CHINO PUNO,OTROS,DEPOSITO DE PEDRERIA COLORES,Decoración y nail art,IMPORTED,7efa7276-d94e-4739-8e30-59d6ed05e1f0,GEN-DEC-B9AC87,ede8e89b-c4fb-41b6-bd7e-0e92ebe1d6b8,GEN-DEC-B9AC87-504663,2879cf8d-41b2-4ed2-b4be-03433c1b6ad7,,,
Catálogo organizado,781,,HZ-01,CHINO PUNO,OTROS,DEPOSITO DE PEDRERIA TRANSPARENTE,Decoración y nail art,IMPORTED,7efa7276-d94e-4739-8e30-59d6ed05e1f0,GEN-DEC-B9AC87,18ec2c76-eddd-47a7-8cfa-d61b2b93aa83,GEN-DEC-B9AC87-0717F0,0c0fe592-af11-4e94-b625-0d41c50e7c77,,,
Catálogo organizado,782,OTR189,SS-120,CHINO PUNO,OTROS,DEPOSITO P/GLITER,Decoración y nail art,IMPORTED,f4b39e08-6932-43f8-b4bc-6cf4edb65a01,GEN-DEC-CA369A,405a3d01-5e2d-4a61-b9a0-20bcaba7ea00,OTR189,70061a16-9caa-4d25-a8cf-b2765cea937d,,,
Catálogo organizado,783,OTR172,SS-027,CHINO PUNO,OTROS,DIAMANTE GRANDE,Decoración y nail art,IMPORTED,57ba590c-ec45-4326-8eb6-0df72368b021,GEN-DEC-1D0387,ed47c3be-11f3-4d84-b5e5-ffe689bcd544,OTR172,a5b1cdd9-b71a-421a-b948-10ffe1f50e46,,,
Catálogo organizado,784,OTR031,,MAY,OTROS,DIAMANTINA X24 POMITOS,Decoración y nail art,IMPORTED,c217d3d6-7f50-4fb1-88f4-bb92bce69cfb,GEN-DEC-C8A28C,a583e3d7-e088-44b5-88b1-34fc092b798a,OTR031,d05f765b-3a09-4b68-b8ae-e6fe8b85a59c,,,
Catálogo organizado,785,OTR142,,MAY,OTROS,DIJES LAZOS SURTIDO PASTILLERO X6,Decoración y nail art,IMPORTED,b12aeffc-6fc3-475a-82d6-e573b92604d6,GEN-DEC-E3BC2F,4fdeb35d-47b1-4e2b-abe1-7caff039998e,OTR142,c72b3662-fc99-418d-9a1a-f4f5cb74510e,,,
Catálogo organizado,786,,BF1044,BEIFA,OTROS,FLORES SECAS MED PASTILLERO,Decoración y nail art,IMPORTED,4b75d61a-5e8f-4675-af5a-0a6058552e0e,GEN-DEC-4B6D83,ecb9e8fb-b6de-4808-97b1-96daf8d0434d,GEN-DEC-4B6D83-E505DB,74bd1f13-1581-4c04-9dcd-44bc56526b87,,,
Catálogo organizado,787,,SHEY-376,MAY,OTROS,FLORES SECAS PASTILLERO,Decoración y nail art,IMPORTED,4b75d61a-5e8f-4675-af5a-0a6058552e0e,GEN-DEC-4B6D83,f516f5b5-3d8d-4531-a331-92dc81bc589e,GEN-DEC-4B6D83-39BDB1,52de26d6-13f9-4d4e-bbb8-f4c98e619c65,,,
Catálogo organizado,788,,BF1043,BEIFA,OTROS,FLORES SECAS PEQ PASTILLERO,Decoración y nail art,IMPORTED,4b75d61a-5e8f-4675-af5a-0a6058552e0e,GEN-DEC-4B6D83,a1686731-321d-466f-be19-cab37e0b610a,GEN-DEC-4B6D83-D5F44B,f3b7d1a6-c1c2-41aa-b0ed-13e8cdaf0a33,,,
Catálogo organizado,789,OTR062,,MAY,OTROS,FOIL P/UÑAS (PAN DE ORO),Decoración y nail art,IMPORTED,12d55cda-0ed0-405a-a50a-90ecf87bcf62,GEN-DEC-CAFBE8,98ad8632-2ed9-4776-86c6-8a914b02f7ef,OTR062,9f1bbc90-dacb-4d29-b935-10b162049157,,,
Catálogo organizado,790,OTR046,,MAY,OTROS,FOIL P/UÑAS CHICO,Decoración y nail art,IMPORTED,12d55cda-0ed0-405a-a50a-90ecf87bcf62,GEN-DEC-CAFBE8,5f7ba18d-e0ef-4d1a-8f27-e6ce19a988d0,OTR046,56d47051-41d1-45d8-a712-75e0d367c58d,,,
Catálogo organizado,791,,R168548,ROSE&LIN,OTROS,GLITERS EN CAJA X24 CHAPAS,Decoración y nail art,IMPORTED,8798544a-ae24-44a9-8a69-37f8142ce707,GEN-DEC-A3CCB6,3b4bc9a2-5e69-44ac-80f8-5fe4a1f26e0f,GEN-DEC-A3CCB6-EEB80D,947a4540-6d9c-4a14-b355-674db2bb3696,,,
Catálogo organizado,792,OTR014,,MAY,OTROS,GRECAS COLORES,Decoración y nail art,IMPORTED,0d60c1b8-edc6-4f75-8b9e-51722205183c,GEN-DEC-126F18,0a37f623-c0d1-4dda-9a22-c8ef516d2c7a,OTR014,dd060767-fec9-4745-9077-aa0f0381ea28,,,
Catálogo organizado,793,OTR015,,MAY,OTROS,GRECAS DORADAS,Decoración y nail art,IMPORTED,3c776426-6153-4d53-bc9e-a657e962c5e3,GEN-DEC-A71C1F,8814048e-076d-459e-861a-6c819d0f780f,OTR015,1c0db0af-6f45-4202-a1ee-a947f9234122,,,
Catálogo organizado,794,OTR016,,MAY,OTROS,GRECAS PLATEADAS,Decoración y nail art,IMPORTED,562025dd-c19c-43fb-9221-a4f80a4ac968,GEN-DEC-80F3C0,64ef0069-39f5-433e-bfe0-7622b79a6378,OTR016,0a85c2da-1daf-4d99-bdce-d0c8684291da,,,
Catálogo organizado,795,OTR051,,MAY,OTROS,HILO DECORATIVO P/UÑAS GR.,Decoración y nail art,IMPORTED,a183d7cf-543e-4964-808e-3363ec26ba3c,GEN-DEC-10141E,60ee1d76-365a-485f-848b-ff499cefa695,OTR051,6acadb0b-9524-4a7e-8837-87db80e43161,,,
Catálogo organizado,796,OTR011,,MAY,OTROS,KIT PEDRERIA C/CATANA,Decoración y nail art,IMPORTED,6aeb13fc-5282-4b8b-835e-bec3f22a169e,GEN-DEC-FD0E2E,cd0f2f10-4485-4603-a5e2-088f2da6d479,OTR011,33e5f2d2-ac1f-48bc-985d-738ac042561d,,,
Catálogo organizado,797,,SHEY-377,MAY,OTROS,LIQUIDO AURORA C/APLICADOR,Decoración y nail art,IMPORTED,31aa0783-a523-4a1b-a5b2-a6e977f1eab2,GEN-DEC-CCB1B3,c54e98b1-fe10-4489-bd7d-510cbe9387fc,GEN-DEC-CCB1B3-UNICA,5dec18ea-3f99-40bb-b903-d2b5b2bef875,,,
Catálogo organizado,798,,BF-0795,BEIFA,OTROS,PAN DE ORO POTE 12GR.,Decoración y nail art,IMPORTED,14efb04d-51d7-4a75-a0d7-379132a71627,GEN-DEC-E00C69,5554c88b-65bd-4263-bc91-f82fed043374,GEN-DEC-E00C69-5473C4,0cafa055-e8c2-4ed3-852a-d5c6877c4fa2,,,
Catálogo organizado,799,,DY-198,CHINO PUNO,OTROS,PAN DE ORO POTE 15GR.,Decoración y nail art,IMPORTED,14efb04d-51d7-4a75-a0d7-379132a71627,GEN-DEC-E00C69,2ad7728d-1cf0-4106-ae2f-c40c736f8abd,GEN-DEC-E00C69-56B2F2,3f2694bf-263c-45d2-b62f-492db8b4f704,,,
Catálogo organizado,800,,,MAY,OTROS,PAN DE ORO POTE DORADO,Decoración y nail art,IMPORTED,14efb04d-51d7-4a75-a0d7-379132a71627,GEN-DEC-E00C69,7a17636c-0995-48ef-800b-db1b716eff7b,GEN-DEC-E00C69-356EC5,25171d8b-df7a-4347-b760-5c0f67b38ef4,,,
Catálogo organizado,801,,,MAY,OTROS,PAN DE ORO POTE PLATEADO,Decoración y nail art,IMPORTED,14efb04d-51d7-4a75-a0d7-379132a71627,GEN-DEC-E00C69,ce48adb0-063c-4e66-88d1-c21cde220fab,GEN-DEC-E00C69-58C56B,3e16da8a-cd4e-4f8d-a987-23fd47a48896,,,
Catálogo organizado,802,OTR093,M-174,MAY,OTROS,PAN DE ORO X6PZA,Decoración y nail art,IMPORTED,f256d10f-9b47-4403-993f-8122254916c8,GEN-DEC-73E9F7,cff80e14-1706-4672-9394-537171db973a,OTR093,5870309d-745f-45f4-8381-878d81dd6c74,,,
Catálogo organizado,803,OTR140,A26-33,MAY,OTROS,PEDRERIA P/UÑA CRISTAL,Decoración y nail art,IMPORTED,79548714-a547-4845-8fb8-925a7855edd1,GEN-DEC-D97058,cee12027-b0fd-49e7-b912-cf32db206178,OTR140,0f09f36a-4f34-4c7b-8c4f-69102ca9e198,import_distinct,duplicate_supplier_code,"El proveedor reutilizó el código A26-33 para artículos distintos («PEDRERIA P/UÑA CRISTAL» vs «PEDRERIA P/UÑA TORNASOL»); se importa como artículo propio y el código queda registrado solo en la primera oferta."
Catálogo organizado,804,OTR141,A26-33,MAY,OTROS,PEDRERIA P/UÑA TORNASOL,Decoración y nail art,IMPORTED,8746d465-5c41-4adc-a2c0-482eb5ef7410,GEN-DEC-34FFAD,98d88427-2e9d-41c7-93d8-2a665981c2e0,OTR141,e5cb0e36-90ee-4c93-b6e1-c3e836ff48f2,,,
